Empresa,Ticket,Data_com,Data_pagamento,Provendos,Tipo_provendo
COGNA ON,COGN3,2019-04-04,2019-04-15,"R$ 0,0264",Dividendo
COGNA ON,COGN3,2019-05-21,2019-05-30,"R$ 0,0555",Dividendo
COGNA ON,COGN3,2019-08-20,2019-08-29,"R$ 0,0337",Dividendo
COGNA ON,COGN3,2019-11-19,2019-11-29,"R$ 0,0047",Dividendo
COPEL,CPLE6,2021-03-31,,"R$ 0,0515",JCP
COPEL,CPLE6,2010-04-27,2010-05-27,"R$ 0,0075",Dividendo
COPEL,CPLE6,2010-04-27,2010-05-27,"R$ 0,0237",JCP
COPEL,CPLE6,2010-08-20,2010-09-20,"R$ 0,0326",JCP
COPEL,CPLE6,2011-04-28,2011-05-23,"R$ 0,0312",Dividendo
COPEL,CPLE6,2011-04-28,2011-05-23,"R$ 0,044",JCP
COPEL,CPLE6,2011-08-18,2011-09-15,"R$ 0,0867",JCP
COPEL,CPLE6,2012-04-26,2012-05-29,"R$ 0,0748",JCP
COPEL,CPLE6,2013-01-02,2013-01-15,"R$ 0,0527",JCP
COPEL,CPLE6,2013-11-26,2013-12-16,"R$ 0,0557",Dividendo
COPEL,CPLE6,2013-11-26,2013-12-16,"R$ 0,0691",JCP
COPEL,CPLE6,2014-04-24,2014-05-28,"R$ 0,0904",Dividendo
COPEL,CPLE6,2014-11-06,2014-11-21,"R$ 0,1347",Dividendo
COPEL,CPLE6,2014-11-06,2014-11-21,"R$ 0,0115",JCP
COPEL,CPLE6,2015-04-23,2015-06-22,"R$ 0,0928",Dividendo
COPEL,CPLE6,2016-04-28,2016-06-15,"R$ 0,0495",Dividendo
COPEL,CPLE6,2016-04-28,2016-06-15,"R$ 0,076",JCP
COPEL,CPLE6,2017-04-28,2017-06-30,"R$ 0,1084",JCP
COPEL,CPLE6,2017-04-28,2017-12-28,"R$ 0,0859",Dividendo
COPEL,CPLE6,2017-12-28,2018-08-14,"R$ 0,1019",Dividendo
COPEL,CPLE6,2018-06-15,2018-08-14,"R$ 0,009",Dividendo
COPEL,CPLE6,2018-12-27,2019-06-28,"R$ 0,1073",JCP
COPEL,CPLE6,2019-04-29,2019-06-28,"R$ 0,0379",Dividendo
COPEL,CPLE6,2019-12-23,2020-06-29,"R$ 0,1233",JCP
COPEL,CPLE6,2019-12-23,2020-09-30,"R$ 0,1233",JCP
COPEL,CPLE6,2021-03-31,2021-04-30,"R$ 0,5272",Dividendo
COSAN,CSAN3,2010-07-30,2010-08-30,"R$ 0,4914",Dividendo
COSAN,CSAN3,2011-07-29,2011-08-31,"R$ 0,4923",Dividendo
COSAN,CSAN3,2012-07-31,2012-08-28,"R$ 0,6228",Dividendo
COSAN,CSAN3,2013-07-31,2013-08-13,"R$ 0,7407",Dividendo
COSAN,CSAN3,2014-04-30,2014-05-20,"R$ 0,3711",Dividendo
COSAN,CSAN3,2014-05-01,2014-05-20,"R$ 0,3713",Dividendo
COSAN,CSAN3,2014-10-14,2014-10-31,"R$ 0,3696",Dividendo
COSAN,CSAN3,2015-04-30,2015-05-27,"R$ 0,308",Dividendo
COSAN,CSAN3,2015-05-01,2015-05-27,"R$ 0,308",Dividendo
COSAN,CSAN3,2015-09-11,2015-09-18,"R$ 0,3696",Dividendo
COSAN,CSAN3,2016-02-18,2016-02-29,"R$ 0,7022",Dividendo
COSAN,CSAN3,2016-05-13,2016-05-20,"R$ 0,7146",Dividendo
COSAN,CSAN3,2016-12-12,2016-12-23,"R$ 0,7366",Dividendo
COSAN,CSAN3,2017-04-28,2017-05-11,"R$ 0,9317",Dividendo
COSAN,CSAN3,2017-05-01,2017-05-11,"R$ 0,9317",Dividendo
COSAN,CSAN3,2018-05-02,2018-05-16,"R$ 1,1086",Dividendo
COSAN,CSAN3,2019-05-02,2019-05-23,"R$ 0,9998",Dividendo
COSAN,CSAN3,2020-06-03,2020-06-15,"R$ 1,4978",Dividendo
CPFL ENERGIA,CPFE3,2010-03-08,2010-04-30,"R$ 1,3649",Dividendo
CPFL ENERGIA,CPFE3,2010-08-18,2010-09-30,"R$ 1,6096",Dividendo
CPFL ENERGIA,CPFE3,2011-04-04,2011-04-29,"R$ 1,0102",Dividendo
CPFL ENERGIA,CPFE3,2011-08-17,2011-09-30,"R$ 0,777",Dividendo
CPFL ENERGIA,CPFE3,2012-04-12,2012-04-27,"R$ 0,7882",Dividendo
CPFL ENERGIA,CPFE3,2012-08-15,2012-09-28,"R$ 0,4738",Dividendo
CPFL ENERGIA,CPFE3,2013-04-19,2013-04-30,"R$ 0,4738",Dividendo
CPFL ENERGIA,CPFE3,2013-08-22,2013-10-01,"R$ 0,3773",Dividendo
CPFL ENERGIA,CPFE3,2014-04-29,2014-05-08,"R$ 0,5901",Dividendo
CPFL ENERGIA,CPFE3,2014-09-04,2014-10-01,"R$ 0,4387",Dividendo
CPFL ENERGIA,CPFE3,2016-04-29,2016-07-01,"R$ 0,2069",Dividendo
CPFL ENERGIA,CPFE3,2017-01-12,2017-01-20,"R$ 0,2179",Dividendo
CPFL ENERGIA,CPFE3,2018-04-27,2018-06-26,"R$ 0,2753",Dividendo
CPFL ENERGIA,CPFE3,2019-04-30,2019-12-27,"R$ 0,4802",Dividendo
CPFL ENERGIA,CPFE3,2020-07-27,2020-11-30,"R$ 1,801",Dividendo
CVC BRASIL,CVCB3,2014-04-28,2014-05-09,"R$ 0,1137",Dividendo
CVC BRASIL,CVCB3,2015-04-15,2015-05-11,"R$ 0,6313",Dividendo
CVC BRASIL,CVCB3,2015-12-18,2015-12-30,"R$ 0,1146",JCP
CVC BRASIL,CVCB3,2016-04-26,2016-06-22,"R$ 0,7415",Dividendo
CVC BRASIL,CVCB3,2016-12-08,2016-12-28,"R$ 0,1671",JCP
CVC BRASIL,CVCB3,2017-04-28,2017-06-26,"R$ 0,1658",Dividendo
CVC BRASIL,CVCB3,2017-12-18,2017-12-28,"R$ 0,2892",JCP
CVC BRASIL,CVCB3,2018-04-27,2018-06-26,"R$ 0,0836",Dividendo
CVC BRASIL,CVCB3,2018-12-10,2018-12-20,"R$ 0,4165",JCP
CVC BRASIL,CVCB3,2019-04-30,2019-05-28,"R$ 0,0261",Dividendo
CVC BRASIL,CVCB3,2019-12-23,2020-01-08,"R$ 0,4174",JCP
CYRELA,CYRE3,2010-04-30,2010-05-11,"R$ 0,4709",Dividendo
CYRELA,CYRE3,2011-04-29,2011-06-24,"R$ 0,337",Dividendo
CYRELA,CYRE3,2012-04-27,2012-06-27,"R$ 0,2881",Dividendo
CYRELA,CYRE3,2013-04-30,2013-06-28,"R$ 0,5039",Dividendo
CYRELA,CYRE3,2014-04-28,2014-06-27,"R$ 0,4231",Dividendo
CYRELA,CYRE3,2015-04-28,2015-06-26,"R$ 0,415",Dividendo
CYRELA,CYRE3,2016-04-28,2016-06-23,"R$ 0,2792",Dividendo
CYRELA,CYRE3,2017-04-28,2017-06-26,"R$ 0,0941",Dividendo
CYRELA,CYRE3,2018-05-07,2018-07-02,"R$ 0,5209",Dividendo
CYRELA,CYRE3,2018-12-18,2018-12-28,"R$ 0,5987",Dividendo
CYRELA,CYRE3,2019-07-10,2019-07-31,"R$ 0,7804",Dividendo
CYRELA,CYRE3,2019-12-10,2019-12-20,"R$ 1,0405",Dividendo
CYRELA,CYRE3,2020-07-23,2020-12-17,"R$ 0,2569",Dividendo
CYRELA,CYRE3,2020-12-15,2020-12-29,"R$ 1,5605",Dividendo
ECORODOVIAS,ECOR3,2010-12-08,2010-12-20,"R$ 0,21",Dividendo
ECORODOVIAS,ECOR3,2010-12-08,2010-12-20,"R$ 0,02",JCP
ECORODOVIAS,ECOR3,2011-04-26,2011-05-31,"R$ 0,0059",Dividendo
ECORODOVIAS,ECOR3,2011-11-08,2011-11-18,"R$ 0,2508",Dividendo
ECORODOVIAS,ECOR3,2012-03-16,2012-03-28,"R$ 0,0921",Dividendo
ECORODOVIAS,ECOR3,2012-11-12,2012-11-26,"R$ 0,261",Dividendo
ECORODOVIAS,ECOR3,2013-05-28,2013-06-07,"R$ 0,4572",Dividendo
ECORODOVIAS,ECOR3,2013-11-11,2013-11-25,"R$ 0,3225",Dividendo
ECORODOVIAS,ECOR3,2014-04-29,2014-05-15,"R$ 0,8731",Dividendo
ECORODOVIAS,ECOR3,2015-05-14,2015-05-28,"R$ 0,4239",Dividendo
ECORODOVIAS,ECOR3,2016-11-09,2016-11-18,"R$ 0,2633",Dividendo
ECORODOVIAS,ECOR3,2017-03-29,2017-04-13,"R$ 0,1887",Dividendo
ECORODOVIAS,ECOR3,2017-11-01,2017-11-14,"R$ 0,2336",Dividendo
ECORODOVIAS,ECOR3,2018-04-30,2018-05-15,"R$ 0,3728",Dividendo
ECORODOVIAS,ECOR3,2018-11-05,2018-11-16,"R$ 0,3493",Dividendo
EDP Brasil,ENBR3,2010-04-09,2010-05-17,"R$ 0,6231",Dividendo
EDP Brasil,ENBR3,2010-12-23,2011-05-26,"R$ 0,2229",JCP
EDP Brasil,ENBR3,2011-04-08,2011-05-26,"R$ 0,5186",Dividendo
EDP Brasil,ENBR3,2011-12-13,2012-06-05,"R$ 0,2755",JCP
EDP Brasil,ENBR3,2012-04-10,2012-06-05,"R$ 0,5031",Dividendo
EDP Brasil,ENBR3,2013-04-10,2013-06-17,"R$ 0,5043",Dividendo
EDP Brasil,ENBR3,2013-04-10,2013-06-17,"R$ 0,2742",JCP
EDP Brasil,ENBR3,2014-04-29,2014-10-28,"R$ 0,654",Dividendo
EDP Brasil,ENBR3,2014-12-29,2015-12-28,"R$ 0,2798",JCP
EDP Brasil,ENBR3,2015-04-10,2015-12-28,"R$ 0,1328",Dividendo
EDP Brasil,ENBR3,2015-12-21,2016-05-25,"R$ 0,0307",JCP
EDP Brasil,ENBR3,2016-04-13,2016-05-25,"R$ 0,6061",Dividendo
EDP Brasil,ENBR3,2016-12-28,2017-09-25,"R$ 0,5445",JCP
EDP Brasil,ENBR3,2017-12-26,2018-09-25,"R$ 0,1199",JCP
EDP Brasil,ENBR3,2018-04-09,2018-09-25,"R$ 0,4857",Dividendo
EDP Brasil,ENBR3,2018-12-28,2019-07-01,"R$ 0,7241",JCP
EDP Brasil,ENBR3,2019-04-16,2019-07-01,"R$ 0,0613",Dividendo
EDP Brasil,ENBR3,2019-12-30,2020-09-23,"R$ 0,3902",JCP
EDP Brasil,ENBR3,2020-03-31,2020-09-23,"R$ 0,1943",Dividendo
EDP Brasil,ENBR3,2021-01-04,2021-06-30,"R$ 0,2712",JCP
EDP Brasil,ENBR3,2021-04-09,2021-06-30,"R$ 0,7288",Dividendo
ELETROBRAS,ELET3,2010-04-30,2010-05-18,"R$ 0,41",JCP
ELETROBRAS,ELET3,2011-06-16,2011-06-29,"R$ 0,8746",JCP
ELETROBRAS,ELET3,2012-05-18,2012-05-29,"R$ 1,28",JCP
ELETROBRAS,ELET3,2010-01-29,2012-06-30,"R$ 2,8411",Dividendo
ELETROBRAS,ELET3,2010-01-29,2013-06-28,"R$ 11,3643",Dividendo
ELETROBRAS,ELET3,2013-04-30,2013-09-20,"R$ 0,4085",JCP
ELETROBRAS,ELET3,2013-05-01,2013-09-20,"R$ 0,3992",JCP
ELETROBRAS,ELET3,2014-04-30,2014-05-29,"R$ 0,4124",JCP
ELETROBRAS,ELET3,2014-05-01,2014-05-29,"R$ 0,3992",JCP
ELETROBRAS,ELET3,2020-07-29,2020-09-09,"R$ 1,5909",Dividendo
ELETROBRAS,ELET3,2020-07-29,2020-09-09,"R$ 0,0345",Rend. Tributado
ELETROBRAS,ELET3,2021-02-03,2021-02-19,"R$ 1,4351",Dividendo
ELETROBRAS,ELET6,2010-04-30,2010-05-18,"R$ 1,63",JCP
ELETROBRAS,ELET6,2011-06-16,2011-06-29,"R$ 1,7135",JCP
ELETROBRAS,ELET6,2012-05-18,2012-05-29,"R$ 1,6977",JCP
ELETROBRAS,ELET6,2010-01-29,2012-06-30,"R$ 0,0456",Dividendo
ELETROBRAS,ELET6,2010-01-29,2013-06-28,"R$ 0,1824",Dividendo
ELETROBRAS,ELET6,2013-04-30,2013-09-20,"R$ 1,6718",JCP
ELETROBRAS,ELET6,2013-05-01,2013-09-20,"R$ 1,6337",JCP
ELETROBRAS,ELET6,2014-04-30,2014-05-29,"R$ 1,6877",JCP
ELETROBRAS,ELET6,2014-05-01,2014-05-29,"R$ 1,6337",JCP
ELETROBRAS,ELET6,2015-04-30,2015-06-30,"R$ 0,1017",JCP
ELETROBRAS,ELET6,2017-04-28,2017-12-19,"R$ 1,6958",JCP
ELETROBRAS,ELET6,2020-07-29,2020-09-09,"R$ 1,7499",Dividendo
ELETROBRAS,ELET6,2020-07-29,2020-09-09,"R$ 0,038",Rend. Tributado
ELETROBRAS,ELET6,2021-02-03,2021-02-19,"R$ 1,5786",Dividendo
EMBRAER,EMBR3,2010-04-29,2010-06-17,"R$ 0,0763",Dividendo
EMBRAER,EMBR3,2009-12-21,2010-07-20,"R$ 0,12",JCP
EMBRAER,EMBR3,2010-06-21,2010-11-22,"R$ 0,0477",JCP
EMBRAER,EMBR3,2010-09-24,2010-11-22,"R$ 0,03",JCP
EMBRAER,EMBR3,2009-12-21,2010-12-20,"R$ 0,12",JCP
EMBRAER,EMBR3,2010-12-20,2011-01-14,"R$ 0,2",JCP
EMBRAER,EMBR3,2011-03-25,2011-04-19,"R$ 0,06",JCP
EMBRAER,EMBR3,2011-06-20,2011-07-22,"R$ 0,1",JCP
EMBRAER,EMBR3,2011-09-23,2011-10-17,"R$ 0,09",JCP
EMBRAER,EMBR3,2012-06-25,2012-07-11,"R$ 0,09",JCP
EMBRAER,EMBR3,2012-09-24,2012-10-16,"R$ 0,07",JCP
EMBRAER,EMBR3,2012-12-17,2013-01-11,"R$ 0,05",JCP
EMBRAER,EMBR3,2013-03-21,2013-04-11,"R$ 0,04",JCP
EMBRAER,EMBR3,2013-05-06,2013-05-17,"R$ 0,0413",Dividendo
EMBRAER,EMBR3,2013-06-24,2013-07-18,"R$ 0,04",JCP
EMBRAER,EMBR3,2013-09-23,2013-10-16,"R$ 0,04",JCP
EMBRAER,EMBR3,2013-12-16,2014-01-10,"R$ 0,09",JCP
EMBRAER,EMBR3,2014-03-24,2014-04-09,"R$ 0,05",JCP
EMBRAER,EMBR3,2014-04-28,2014-05-13,"R$ 0,0668",Dividendo
EMBRAER,EMBR3,2014-06-23,2014-07-17,"R$ 0,05",JCP
EMBRAER,EMBR3,2014-09-22,2014-10-10,"R$ 0,05",JCP
EMBRAER,EMBR3,2014-12-15,2015-01-09,"R$ 0,12",JCP
EMBRAER,EMBR3,2015-03-16,2015-04-14,"R$ 0,04",JCP
EMBRAER,EMBR3,2015-04-27,2015-05-13,"R$ 0,0219",Dividendo
EMBRAER,EMBR3,2015-06-22,2015-07-13,"R$ 0,04",JCP
EMBRAER,EMBR3,2015-08-17,2015-10-14,"R$ 0,04",JCP
EMBRAER,EMBR3,2015-12-21,2016-01-13,"R$ 0,04",JCP
EMBRAER,EMBR3,2016-03-10,2016-04-14,"R$ 0,04",JCP
EMBRAER,EMBR3,2016-06-20,2016-07-14,"R$ 0,04",JCP
EMBRAER,EMBR3,2016-09-26,2016-10-14,"R$ 0,02",JCP
EMBRAER,EMBR3,2017-03-20,2017-04-13,"R$ 0,04",JCP
EMBRAER,EMBR3,2017-04-24,2017-05-10,"R$ 0,1019",Dividendo
EMBRAER,EMBR3,2017-06-12,2017-07-13,"R$ 0,04",JCP
EMBRAER,EMBR3,2017-09-18,2017-10-09,"R$ 0,04",JCP
EMBRAER,EMBR3,2017-12-22,2018-01-26,"R$ 0,09",JCP
EMBRAER,EMBR3,2018-03-15,2018-04-14,"R$ 0,02",JCP
EMBRAER,EMBR3,2018-04-24,2018-05-21,"R$ 0,072",JCP
EMBRAER,EMBR3,2018-06-25,2018-07-13,"R$ 0,02",JCP
EMBRAER,EMBR3,2018-10-11,2018-10-11,"R$ 0,01",Dividendo
EMBRAER,EMBR3,2019-01-11,2019-01-11,"R$ 0,01",Dividendo
ENERGISA,ENGI11,2013-08-09,2013-08-21,"R$ 0,1165",Dividendo
ENERGISA,ENGI11,2014-02-27,2014-03-12,"R$ 0,41",Dividendo
ENERGISA,ENGI11,2014-08-19,2014-09-11,"R$ 0,28",Dividendo
ENERGISA,ENGI11,2015-04-30,2015-06-29,"R$ 0,535",Dividendo
ENERGISA,ENGI11,2015-06-29,2015-07-20,"R$ 0,41",Dividendo
ENERGISA,ENGI11,2016-02-29,2016-03-08,"R$ 0,286",Dividendo
ENERGISA,ENGI11,2016-08-17,2016-08-26,"R$ 0,115",Dividendo
ENERGISA,ENGI11,2017-02-22,2017-03-08,"R$ 0,286",Dividendo
ENERGISA,ENGI11,2017-08-14,2017-09-01,"R$ 0,28",Dividendo
ENERGISA,ENGI11,2018-02-28,2018-03-08,"R$ 0,5",Dividendo
ENERGISA,ENGI11,2018-08-14,2018-09-04,"R$ 0,28",Dividendo
ENERGISA,ENGI11,2019-02-27,2019-03-11,"R$ 0,65",Dividendo
ENERGISA,ENGI11,2019-03-22,2019-04-10,"R$ 0,15",Dividendo
ENERGISA,ENGI11,2019-08-13,2019-08-23,"R$ 0,28",Dividendo
ENERGISA,ENGI11,2020-02-27,2020-04-03,"R$ 0,32",Dividendo
ENERGISA,ENGI11,2020-08-18,2020-08-26,"R$ 0,28",Dividendo
ENERGISA,ENGI11,2021-03-19,2021-03-30,"R$ 1,1",Dividendo
ENGIE BRASIL,EGIE3,2009-11-17,2010-05-20,"R$ 0,2972",JCP
ENGIE BRASIL,EGIE3,2010-05-06,2010-05-20,"R$ 0,1255",Dividendo
ENGIE BRASIL,EGIE3,2010-09-30,2010-10-15,"R$ 0,4383",Dividendo
ENGIE BRASIL,EGIE3,2010-11-17,2011-05-27,"R$ 0,337",JCP
ENGIE BRASIL,EGIE3,2011-04-29,2011-05-27,"R$ 0,2425",Dividendo
ENGIE BRASIL,EGIE3,2011-08-10,2011-10-06,"R$ 1,0081",Dividendo
ENGIE BRASIL,EGIE3,2011-11-17,2012-02-10,"R$ 0,3891",JCP
ENGIE BRASIL,EGIE3,2012-04-13,2012-05-15,"R$ 0,3963",Dividendo
ENGIE BRASIL,EGIE3,2012-04-13,2012-06-29,"R$ 0,3963",Dividendo
ENGIE BRASIL,EGIE3,2012-08-10,2012-09-27,"R$ 1,0628",Dividendo
ENGIE BRASIL,EGIE3,2013-02-19,2013-03-27,"R$ 0,8831",Dividendo
ENGIE BRASIL,EGIE3,2012-11-23,2013-05-14,"R$ 0,4231",JCP
ENGIE BRASIL,EGIE3,2013-08-16,2013-09-23,"R$ 1,1759",Dividendo
ENGIE BRASIL,EGIE3,2013-11-25,2014-02-28,"R$ 0,375",JCP
ENGIE BRASIL,EGIE3,2014-10-11,2014-09-11,"R$ 0,7075",Dividendo
ENGIE BRASIL,EGIE3,2014-10-11,2014-11-26,"R$ 0,5823",Dividendo
ENGIE BRASIL,EGIE3,2014-11-25,2015-03-15,"R$ 0,3416",JCP
ENGIE BRASIL,EGIE3,2015-05-08,2015-05-29,"R$ 0,2636",Dividendo
ENGIE BRASIL,EGIE3,2015-08-20,2015-09-25,"R$ 0,4769",Dividendo
ENGIE BRASIL,EGIE3,2015-11-21,2015-11-23,"R$ 0,481",JCP
ENGIE BRASIL,EGIE3,2016-05-10,2016-05-25,"R$ 0,321",Dividendo
ENGIE BRASIL,EGIE3,2016-08-08,2016-10-06,"R$ 0,9884",Dividendo
ENGIE BRASIL,EGIE3,2016-11-10,2017-02-01,"R$ 0,6626",JCP
ENGIE BRASIL,EGIE3,2017-05-29,2017-06-21,"R$ 0,6276",Dividendo
ENGIE BRASIL,EGIE3,2017-08-09,2018-01-10,"R$ 1,4384",Dividendo
ENGIE BRASIL,EGIE3,2017-11-09,2018-03-27,"R$ 0,6503",JCP
ENGIE BRASIL,EGIE3,2018-04-23,2018-06-28,"R$ 0,9755",Dividendo
ENGIE BRASIL,EGIE3,2018-11-12,2018-11-12,R$ 1,Dividendo
ENGIE BRASIL,EGIE3,2018-08-20,2019-01-29,"R$ 1,7557",Dividendo
ENGIE BRASIL,EGIE3,2018-12-26,2019-03-27,"R$ 0,4866",JCP
ENGIE BRASIL,EGIE3,2019-05-06,2019-09-27,"R$ 0,094",Dividendo
ENGIE BRASIL,EGIE3,2019-12-02,2020-01-29,"R$ 1,0949",Dividendo
ENGIE BRASIL,EGIE3,2019-12-02,2020-07-01,"R$ 0,4339",JCP
EQUATORIAL ENERGIA,EQTL3,2011-04-29,2011-05-20,"R$ 0,36",Dividendo
EQUATORIAL ENERGIA,EQTL3,2012-03-19,2012-12-18,"R$ 0,092",Dividendo
EQUATORIAL ENERGIA,EQTL3,2013-04-30,2013-12-13,"R$ 0,034",Dividendo
EQUATORIAL ENERGIA,EQTL3,2013-05-01,2013-12-13,"R$ 0,034",Dividendo
EQUATORIAL ENERGIA,EQTL3,2014-12-19,2015-12-15,"R$ 0,06",JCP
EQUATORIAL ENERGIA,EQTL3,2015-04-17,2015-12-15,"R$ 0,096",Dividendo
EQUATORIAL ENERGIA,EQTL3,2015-12-23,2016-12-15,"R$ 0,07",JCP
EQUATORIAL ENERGIA,EQTL3,2016-04-15,2016-12-15,"R$ 0,13",Dividendo
EQUATORIAL ENERGIA,EQTL3,2017-04-27,2017-12-21,"R$ 0,116",Dividendo
EQUATORIAL ENERGIA,EQTL3,2018-01-03,2018-12-19,"R$ 0,022",JCP
EQUATORIAL ENERGIA,EQTL3,2018-04-27,2018-12-19,"R$ 0,2202",Dividendo
EQUATORIAL ENERGIA,EQTL3,2019-04-30,2019-12-18,"R$ 0,19",Dividendo
EQUATORIAL ENERGIA,EQTL3,2020-07-17,2020-12-31,"R$ 0,32",Dividendo
EZ TEC,EZTC3,2010-04-29,2010-05-31,"R$ 0,2701",Dividendo
EZ TEC,EZTC3,2011-04-26,2011-05-31,"R$ 0,3945",Dividendo
EZ TEC,EZTC3,2012-04-27,2012-07-31,"R$ 0,5325",Dividendo
EZ TEC,EZTC3,2013-04-26,2013-11-29,"R$ 0,5441",Dividendo
EZ TEC,EZTC3,2014-04-30,2014-11-28,"R$ 0,9485",Dividendo
EZ TEC,EZTC3,2015-04-30,2015-07-07,"R$ 1,1086",Dividendo
EZ TEC,EZTC3,2016-04-29,2016-05-10,"R$ 0,9898",Dividendo
EZ TEC,EZTC3,2017-04-28,2017-09-15,"R$ 1,0922",Dividendo
EZ TEC,EZTC3,2017-12-06,2017-12-15,"R$ 2,67",Dividendo
EZ TEC,EZTC3,2018-04-27,2018-08-31,"R$ 0,5165",Dividendo
EZ TEC,EZTC3,2019-04-26,2019-11-29,"R$ 0,1404",Dividendo
EZ TEC,EZTC3,2020-04-28,2020-10-02,"R$ 0,2941",Dividendo
FLEURY,FLRY3,2010-08-11,2010-08-30,"R$ 0,1236",JCP
FLEURY,FLRY3,2010-12-17,2010-12-29,"R$ 0,1811",JCP
FLEURY,FLRY3,2011-08-19,2011-08-31,"R$ 0,1371",JCP
FLEURY,FLRY3,2011-12-19,2011-12-29,"R$ 0,064",JCP
FLEURY,FLRY3,2012-08-03,2012-08-17,"R$ 0,128",Dividendo
FLEURY,FLRY3,2012-12-17,2012-12-28,"R$ 0,1024",JCP
FLEURY,FLRY3,2013-11-06,2013-11-21,"R$ 0,117",Dividendo
FLEURY,FLRY3,2013-12-09,2013-12-20,"R$ 0,128",Dividendo
FLEURY,FLRY3,2014-04-28,2014-05-28,"R$ 0,6398",Dividendo
FLEURY,FLRY3,2014-11-06,2014-11-21,"R$ 0,6398",Dividendo
FLEURY,FLRY3,2015-08-18,2015-08-31,"R$ 0,0621",JCP
FLEURY,FLRY3,2016-04-08,2016-04-29,"R$ 0,1367",Dividendo
FLEURY,FLRY3,2016-08-02,2016-08-15,"R$ 0,2033",Dividendo
FLEURY,FLRY3,2016-12-12,2016-12-23,"R$ 1,4056",Dividendo
FLEURY,FLRY3,2016-12-12,2016-12-23,"R$ 0,7028",JCP
FLEURY,FLRY3,2017-03-14,2017-03-28,"R$ 0,4527",Dividendo
FLEURY,FLRY3,2017-08-01,2017-08-15,"R$ 0,1872",JCP
FLEURY,FLRY3,2018-01-02,2018-01-15,"R$ 0,1315",JCP
FLEURY,FLRY3,2018-03-06,2018-04-02,"R$ 0,6477",Dividendo
FLEURY,FLRY3,2018-07-31,2018-08-15,"R$ 0,1826",JCP
FLEURY,FLRY3,2019-01-02,2019-01-18,"R$ 0,127",JCP
FLEURY,FLRY3,2019-03-06,2019-05-31,"R$ 0,6874",Dividendo
FLEURY,FLRY3,2019-07-30,2019-10-04,"R$ 0,2003",JCP
FLEURY,FLRY3,2020-01-02,2020-01-17,"R$ 0,1125",JCP
FLEURY,FLRY3,2020-02-26,2020-12-15,"R$ 0,6243",Dividendo
FLEURY,FLRY3,2021-01-06,2021-03-05,"R$ 0,2347",JCP
FLEURY,FLRY3,2021-03-02,2021-04-02,"R$ 0,4944",Dividendo
GERDAU,GGBR4,2009-12-25,2010-03-12,"R$ 0,18",JCP
GERDAU,GGBR4,2010-05-17,2010-05-27,"R$ 0,12",JCP
GERDAU,GGBR4,2010-08-16,2010-08-26,"R$ 0,14",Dividendo
GERDAU,GGBR4,2010-11-16,2010-11-26,"R$ 0,12",JCP
GERDAU,GGBR4,2011-03-14,2011-03-24,"R$ 0,06",Dividendo
GERDAU,GGBR4,2011-05-19,2011-05-27,"R$ 0,06",Dividendo
GERDAU,GGBR4,2011-08-15,2011-08-25,"R$ 0,09",JCP
GERDAU,GGBR4,2011-11-21,2011-11-30,"R$ 0,12",Dividendo
GERDAU,GGBR4,2012-02-27,2012-03-08,"R$ 0,08",Dividendo
GERDAU,GGBR4,2012-05-11,2012-05-23,"R$ 0,06",Dividendo
GERDAU,GGBR4,2012-08-13,2012-08-23,"R$ 0,09",Dividendo
GERDAU,GGBR4,2012-11-12,2012-11-23,"R$ 0,07",JCP
GERDAU,GGBR4,2013-03-04,2013-03-14,"R$ 0,02",Dividendo
GERDAU,GGBR4,2013-05-17,2013-05-29,"R$ 0,02",Dividendo
GERDAU,GGBR4,2013-08-12,2013-08-21,"R$ 0,07",Dividendo
GERDAU,GGBR4,2013-11-11,2013-11-22,"R$ 0,12",JCP
GERDAU,GGBR4,2014-03-05,2014-03-17,"R$ 0,07",Dividendo
GERDAU,GGBR4,2014-05-21,2014-05-30,"R$ 0,07",JCP
GERDAU,GGBR4,2014-08-11,2014-08-21,"R$ 0,06",Dividendo
GERDAU,GGBR4,2014-11-17,2014-11-27,"R$ 0,05",Dividendo
GERDAU,GGBR4,2014-11-17,2014-11-27,"R$ 0,0425",JCP
GERDAU,GGBR4,2015-03-16,2015-03-26,"R$ 0,07",Dividendo
GERDAU,GGBR4,2015-05-21,2015-06-02,"R$ 0,06",JCP
GERDAU,GGBR4,2015-08-24,2015-09-04,"R$ 0,05",JCP
GERDAU,GGBR4,2015-11-09,2015-11-19,"R$ 0,04",Dividendo
GERDAU,GGBR4,2016-08-22,2016-09-02,"R$ 0,03",Dividendo
GERDAU,GGBR4,2016-11-21,2016-12-01,"R$ 0,02",Dividendo
GERDAU,GGBR4,2017-08-21,2017-09-01,"R$ 0,02",Dividendo
GERDAU,GGBR4,2017-11-21,2017-12-01,"R$ 0,03",Dividendo
GERDAU,GGBR4,2018-03-09,2018-03-21,"R$ 0,03",Dividendo
GERDAU,GGBR4,2018-05-21,2018-06-01,"R$ 0,08",JCP
GERDAU,GGBR4,2018-08-21,2018-08-31,"R$ 0,14",JCP
GERDAU,GGBR4,2018-11-21,2018-12-03,"R$ 0,13",Dividendo
GERDAU,GGBR4,2019-03-06,2019-03-18,"R$ 0,1",Dividendo
GERDAU,GGBR4,2019-05-17,2019-05-29,"R$ 0,07",Dividendo
